Date,City,Region,Category,SubCategory,Sales,Quantity,Profit
10/28/2017,New York City,East,Office Supplies,Envelopes,47.98,2,23.99
10/15/2017,Fairfield,East,Office Supplies,Labels,13.05,5,6.003
08-07-2017,Moorhead,Central,Technology,Accessories,63.96,4,19.8276
9/21/2017,Columbus,South,Office Supplies,Appliances,80.48,1,24.144
11-03-2017,Philadelphia,East,Office Supplies,Binders,11.673,3,-7.782
11-05-2016,Houston,Central,Furniture,Tables,863.128,8,-160.2952
11-05-2016,Houston,Central,Office Supplies,Binders,3.564,3,-6.237
11-05-2016,Houston,Central,Furniture,Bookcases,956.6648,7,-225.0976
11-05-2016,Houston,Central,Office Supplies,Binders,12.588,3,-20.1408
11-05-2016,Houston,Central,Technology,Accessories,171.96,5,45.1395
6/25/2017,Seattle,West,Furniture,Tables,871.4,4,148.138
11/26/2015,Jackson,South,Furniture,Furnishings,692.472,11,190.4298
11/24/2016,Baltimore,East,Furniture,Furnishings,207.76,4,85.1816
7/21/2017,Murray,West,Technology,Phones,71.928,9,6.2937
7/21/2017,Murray,West,Office Supplies,Art,25.99,1,7.5371
10/23/2015,Seattle,West,Office Supplies,Binders,3.592,1,1.1225
07-09-2015,Dallas,Central,Office Supplies,Appliances,48.632,2,-121.58
8/18/2017,Seattle,West,Office Supplies,Storage,323.1,2,61.389
4/16/2016,Lakewood,East,Technology,Machines,9099.93,7,2365.9818
4/16/2016,Lakewood,East,Furniture,Furnishings,9.96,2,3.2868
4/16/2016,Lakewood,East,Office Supplies,Binders,25.3,5,11.891
11/14/2014,New York City,East,Office Supplies,Paper,11.36,2,5.2256
11/14/2014,New York City,East,Furniture,Chairs,69.264,2,14.6224
12/20/2014,Indianapolis,Central,Office Supplies,Labels,3.69,1,1.7343
12/20/2014,Indianapolis,Central,Office Supplies,Binders,1103.97,3,496.7865
11/21/2015,Port Arthur,Central,Furniture,Bookcases,246.1328,2,-76.0116
11/21/2015,Port Arthur,Central,Office Supplies,Labels,11.696,2,3.9474
11/21/2015,Port Arthur,Central,Technology,Copiers,439.992,1,164.997
12/28/2017,Nashville,South,Office Supplies,Storage,64.784,1,-12.9568
5/17/2015,Houston,Central,Office Supplies,Binders,33.28,5,-49.92
5/17/2015,Houston,Central,Office Supplies,Paper,14.088,3,4.9308
12-09-2017,Los Angeles,West,Office Supplies,Art,11.16,2,2.79
12-09-2017,Los Angeles,West,Furniture,Tables,896.328,9,22.4082
12-09-2017,Los Angeles,West,Office Supplies,Appliances,189,1,68.04
03-10-2017,Philadelphia,East,Technology,Phones,53.982,3,-10.7964
10/22/2017,Redmond,West,Furniture,Tables,177.225,5,-120.513
07-03-2017,Citrus Heights,West,Furniture,Furnishings,129.39,3,54.3438
09-04-2017,Los Angeles,West,Office Supplies,Storage,54.32,4,0.5432
8/23/2017,Tallahassee,South,Technology,Phones,4367.896,13,327.5922
8/23/2017,Tallahassee,South,Office Supplies,Paper,49.568,2,15.49
8/23/2017,Tallahassee,South,Office Supplies,Appliances,161.376,6,12.1032
8/23/2017,Tallahassee,South,Furniture,Furnishings,2.784,2,0.4176
8/23/2017,Tallahassee,South,Office Supplies,Paper,8.72,5,2.943
8/22/2014,Lakewood,East,Office Supplies,Art,3.912,1,1.0269
10-04-2016,The Colony,Central,Office Supplies,Envelopes,59.752,7,19.4194
10/26/2014,Seattle,West,Furniture,Furnishings,63.92,4,3.196
10/26/2014,Seattle,West,Technology,Phones,383.96,5,38.396
6/28/2016,Los Angeles,West,Office Supplies,Binders,7.752,3,2.8101
6/28/2016,Los Angeles,West,Office Supplies,Binders,33.568,2,11.7488
11-04-2014,Los Angeles,West,Technology,Phones,666.344,7,66.6344
11-04-2014,Los Angeles,West,Furniture,Tables,573.728,4,-64.5444
11-04-2014,Los Angeles,West,Office Supplies,Binders,21.936,3,8.226
11-04-2014,Los Angeles,West,Office Supplies,Paper,19.44,3,9.3312
11-04-2014,Los Angeles,West,Technology,Machines,447.968,4,139.99
09-08-2014,Long Beach,East,Office Supplies,Appliances,16.78,2,4.195
6/25/2015,Los Angeles,West,Office Supplies,Art,20.96,2,5.24
6/25/2015,Los Angeles,West,Office Supplies,Binders,88.752,3,27.735
6/25/2015,Los Angeles,West,Office Supplies,Storage,304.23,3,9.1269
7/26/2015,San Francisco,West,Office Supplies,Envelopes,167.86,2,78.8942
12-07-2017,Richmond,South,Furniture,Furnishings,82.38,6,25.5378
12/29/2014,Albuquerque,West,Technology,Phones,23.976,3,-5.6943
12/29/2014,Albuquerque,West,Office Supplies,Storage,33.29,1,7.9896
2/14/2015,Akron,East,Office Supplies,Binders,14.952,2,-11.9616
2/14/2015,Akron,East,Technology,Phones,323.982,3,-80.9955
2/14/2015,Akron,East,Office Supplies,Binders,2.286,2,-1.6764
2/14/2015,Akron,East,Office Supplies,Art,14.352,3,0.897
2/14/2015,Akron,East,Technology,Accessories,71.976,3,0.8997
1/25/2016,Plainfield,East,Office Supplies,Art,9.21,3,2.3025
1/25/2016,Plainfield,East,Office Supplies,Paper,18,5,8.28
04-01-2017,New York City,East,Office Supplies,Paper,42.93,9,19.3185
10-03-2017,Hialeah,South,Office Supplies,Paper,15.552,3,5.4432
10-03-2017,Hialeah,South,Office Supplies,Appliances,17.92,5,1.12
09-01-2017,Redmond,West,Technology,Accessories,19.99,1,6.7966
09-01-2017,Redmond,West,Office Supplies,Binders,22.92,5,8.022
12/21/2015,Daytona Beach,South,Technology,Accessories,50.88,6,14.628
12/21/2015,Daytona Beach,South,Office Supplies,Envelopes,27.312,2,9.2178
12/20/2015,Bullhead City,West,Office Supplies,Envelopes,7.92,1,2.772
12/20/2015,Bullhead City,West,Furniture,Furnishings,14.368,2,3.9512
11/27/2015,Los Angeles,West,Technology,Accessories,107.97,3,22.6737
11/27/2015,Los Angeles,West,Office Supplies,Paper,113.82,3,53.4954
8/27/2017,Franklin,South,Office Supplies,Paper,5.184,1,1.8144
3/22/2014,Portage,Central,Office Supplies,Art,16.28,2,6.512
12/17/2017,Arlington,South,Office Supplies,Storage,544.38,3,157.8702
3/19/2017,San Francisco,West,Office Supplies,Binders,19.824,6,6.6906
3/19/2017,San Francisco,West,Technology,Phones,657.504,6,-131.5008
3/19/2017,San Francisco,West,Technology,Accessories,99.54,2,10.9494
3/19/2017,San Francisco,West,Technology,Accessories,199.96,4,85.9828
9/18/2016,New Rochelle,East,Furniture,Chairs,631.782,2,140.396
9/18/2016,New Rochelle,East,Furniture,Furnishings,60.72,3,26.1096
11/24/2017,Mesa,West,Office Supplies,Binders,20.724,2,-15.1976
11/24/2017,Mesa,West,Office Supplies,Storage,415.872,8,-41.5872
04-11-2017,Lancaster,East,Office Supplies,Storage,16.768,2,1.4672
04-11-2017,Lancaster,East,Technology,Accessories,27.12,2,-4.746
12-10-2017,Stockton,West,Technology,Phones,95.84,4,34.742
12-10-2017,Stockton,West,Office Supplies,Paper,12.96,2,6.2208
11/24/2017,Asheville,South,Office Supplies,Binders,19.008,8,-12.672
12-04-2015,Clarksville,South,Office Supplies,Binders,1598.058,7,-1065.372
12-04-2015,Clarksville,South,Office Supplies,Art,36.96,4,12.012
12-11-2017,Aurora,Central,Office Supplies,Paper,10.368,2,3.6288
12-11-2017,Aurora,Central,Furniture,Furnishings,77.72,1,-66.062
12-11-2017,Aurora,Central,Furniture,Chairs,520.464,2,-14.8704
5/21/2016,Warwick,East,Office Supplies,Paper,111.96,2,54.8604
2/17/2017,Lafayette,South,Technology,Phones,29.16,3,8.4564
5/20/2017,Fargo,Central,Office Supplies,Art,131.94,3,35.6238
5/20/2017,Fargo,Central,Office Supplies,Art,25.92,4,8.2944
5/20/2017,Fargo,Central,Office Supplies,Storage,704.76,4,162.0948
5/20/2017,Fargo,Central,Office Supplies,Fasteners,7.41,3,3.4827
5/20/2017,Fargo,Central,Office Supplies,Art,21.5,10,7.095
09-11-2017,Chicago,Central,Office Supplies,Fasteners,10.528,4,3.29
09-11-2017,Chicago,Central,Office Supplies,Paper,20.544,6,6.42
11-05-2016,Lawrence,Central,Office Supplies,Binders,104.9,5,50.352
11-05-2016,Lawrence,Central,Office Supplies,Art,39.68,2,16.2688
11-05-2016,Lawrence,Central,Office Supplies,Labels,51.75,5,24.84
7/23/2017,Elkhart,Central,Office Supplies,Art,11.68,2,5.4896
7/23/2017,Elkhart,Central,Technology,Accessories,159.75,5,11.1825
11/18/2016,Kent,East,Office Supplies,Appliances,103.968,6,16.8948
4/25/2014,San Gabriel,West,Furniture,Furnishings,303.25,5,63.6825
4/25/2014,San Gabriel,West,Office Supplies,Appliances,270.72,3,78.5088
4/25/2014,San Gabriel,West,Furniture,Chairs,1487.04,5,148.704
11/30/2015,Henderson,South,Office Supplies,Envelopes,17.48,2,8.2156
11/30/2015,Henderson,South,Office Supplies,Envelopes,71.88,2,32.346
10/25/2015,San Francisco,West,Office Supplies,Art,60.45,3,16.3215
10/25/2015,San Francisco,West,Furniture,Tables,253.176,3,-31.647
7/20/2015,Highland Park,Central,Office Supplies,Binders,2.88,5,-4.464
7/20/2015,Highland Park,Central,Furniture,Bookcases,384.944,4,-126.4816
7/20/2015,Highland Park,Central,Technology,Phones,153.584,2,13.4386
7/20/2015,Highland Park,Central,Furniture,Bookcases,913.43,5,-52.196
10/27/2016,San Francisco,West,Office Supplies,Appliances,43.92,4,11.8584
10/27/2016,San Francisco,West,Office Supplies,Binders,25.032,3,7.8225
11/20/2017,New York City,East,Office Supplies,Paper,46.76,7,22.4448
11/20/2017,New York City,East,Furniture,Bookcases,183.968,2,-25.2956
11/20/2017,New York City,East,Technology,Phones,1259.97,3,327.5922
11/20/2017,New York City,East,Office Supplies,Art,68.97,3,19.3116
09-08-2016,Dallas,Central,Office Supplies,Art,70.368,2,6.1572
09-08-2016,Dallas,Central,Technology,Phones,59.96,5,21.7355
7/20/2014,Springfield,East,Office Supplies,Storage,25.984,1,-5.1968
7/20/2014,Springfield,East,Office Supplies,Binders,27.36,3,-21.888
11/15/2016,San Diego,West,Technology,Phones,361.376,2,27.1032
07-07-2014,Philadelphia,East,Furniture,Chairs,172.186,2,-46.7362
07-07-2014,Philadelphia,East,Furniture,Furnishings,69.008,2,12.0764
3/17/2016,Columbia,East,Office Supplies,Envelopes,199.9,5,89.955
3/17/2016,Columbia,East,Office Supplies,Appliances,901.95,3,297.6435
3/17/2016,Columbia,East,Furniture,Furnishings,971.5,5,252.59
12/26/2016,Colorado Springs,West,Office Supplies,Art,11.328,2,2.5488
09-02-2014,New York City,East,Office Supplies,Art,21.24,3,8.0712
07-05-2015,Philadelphia,East,Technology,Accessories,34.8,3,2.175
07-05-2015,Philadelphia,East,Office Supplies,Storage,38.976,3,-2.436
11/20/2016,Columbus,Central,Office Supplies,Paper,9.08,2,4.086
11/20/2016,Columbus,Central,Office Supplies,Paper,314.55,3,150.984
11/20/2016,Columbus,Central,Office Supplies,Binders,4.91,1,2.3077
05-06-2014,Los Angeles,West,Office Supplies,Labels,5.78,2,2.7166
05-06-2014,Los Angeles,West,Office Supplies,Art,107.94,6,30.2232
6/21/2014,New York City,East,Office Supplies,Paper,19.65,3,9.039
6/21/2014,New York City,East,Technology,Phones,617.97,3,160.6722
6/21/2014,New York City,East,Office Supplies,Appliances,59.7,3,26.865
8/19/2017,Lawrence,East,Office Supplies,Binders,387.99,1,182.3553
11/29/2014,San Francisco,West,Technology,Phones,575.92,2,71.99
11/29/2014,San Francisco,West,Office Supplies,Fasteners,30.4,5,15.2
04-09-2017,Detroit,Central,Office Supplies,Binders,478.24,8,219.9904
12/20/2014,Hamilton,East,Furniture,Furnishings,190.848,3,-21.4704
12/17/2014,Columbus,East,Office Supplies,Binders,5.484,4,-4.0216
11/17/2015,Chicago,Central,Office Supplies,Supplies,40.92,5,3.069
03-04-2014,Margate,South,Office Supplies,Art,15.552,3,2.3328
5/18/2017,Sandy Springs,South,Office Supplies,Appliances,17.24,2,4.4824
5/18/2017,Sandy Springs,South,Furniture,Bookcases,302.94,3,75.735
5/18/2017,Sandy Springs,South,Technology,Phones,34.75,5,15.6375
5/18/2017,Sandy Springs,South,Office Supplies,Binders,113.94,6,54.6912
5/18/2017,Sandy Springs,South,Technology,Phones,55.98,2,15.6744
9/22/2017,Albuquerque,West,Office Supplies,Paper,27.18,3,12.231
3/21/2017,Tulsa,Central,Furniture,Chairs,1805.88,6,523.7052
9/14/2017,Orange,East,Office Supplies,Art,70.95,3,18.447
11-03-2016,Henderson,South,Office Supplies,Fasteners,20,4,9.6
11-03-2016,Henderson,South,Office Supplies,Art,7.98,3,2.0748
11-03-2016,Henderson,South,Furniture,Furnishings,24.1,5,9.158
11-03-2016,Henderson,South,Office Supplies,Art,8.75,1,2.625
11-03-2016,Henderson,South,Furniture,Tables,842.94,3,160.1586
05-03-2016,Chicago,Central,Office Supplies,Binders,2.182,1,-3.6003
05-03-2016,Chicago,Central,Office Supplies,Art,27.384,7,2.7384
05-03-2016,Chicago,Central,Office Supplies,Appliances,26.406,3,-71.2962
12/27/2016,Port Arthur,Central,Office Supplies,Paper,10.368,2,3.6288
12/27/2016,Port Arthur,Central,Office Supplies,Paper,23.68,4,7.4
7/22/2016,Westland,Central,Technology,Accessories,109.95,1,36.2835
7/22/2016,Westland,Central,Office Supplies,Storage,965.85,5,135.219
7/22/2016,Westland,Central,Office Supplies,Art,29.2,5,10.512
7/22/2016,Westland,Central,Office Supplies,Paper,32.4,5,15.552
11/16/2014,Bloomington,Central,Office Supplies,Envelopes,78.35,5,36.8245
11/16/2014,Bloomington,Central,Office Supplies,Paper,31.68,6,14.256
11/16/2014,Bloomington,Central,Office Supplies,Binders,29.12,4,14.2688
11/16/2014,Bloomington,Central,Office Supplies,Storage,169.45,5,42.3625
6/19/2015,Los Angeles,West,Furniture,Furnishings,12.56,2,4.0192
6/19/2015,Los Angeles,West,Office Supplies,Paper,6.48,1,3.1104
6/19/2015,Los Angeles,West,Office Supplies,Envelopes,186.69,3,87.7443
07-04-2016,San Francisco,West,Furniture,Furnishings,25.4,5,8.636
07-04-2016,San Francisco,West,Office Supplies,Envelopes,43.96,2,20.6612
07-04-2016,San Francisco,West,Furniture,Bookcases,1279.165,5,225.735
07-04-2016,San Francisco,West,Office Supplies,Storage,27.92,4,0.5584
09-03-2015,San Francisco,West,Furniture,Chairs,129.568,2,-12.9568
09-03-2015,San Francisco,West,Office Supplies,Binders,6.368,2,2.1492
08-07-2017,San Jose,West,Office Supplies,Paper,244.55,5,114.9385
3/13/2017,Denver,West,Office Supplies,Supplies,1332.496,2,-299.8116
9/28/2017,Aurora,West,Furniture,Furnishings,32.776,1,3.2776
9/28/2017,Aurora,West,Office Supplies,Storage,147.184,2,-29.4368
9/28/2017,Aurora,West,Technology,Accessories,54.384,2,1.3596
9/28/2017,Aurora,West,Office Supplies,Binders,76.776,4,-58.8616
9/28/2017,Aurora,West,Office Supplies,Paper,14.352,3,5.2026
9/28/2017,Aurora,West,Office Supplies,Appliances,209.792,2,26.224
08-07-2015,Boise,West,Office Supplies,Binders,3.304,1,1.1151
11/24/2017,New York City,East,Office Supplies,Art,16.38,9,7.371
11/24/2017,New York City,East,Office Supplies,Envelopes,167.96,2,78.9412
11/24/2017,New York City,East,Furniture,Bookcases,321.568,2,-16.0784
11/24/2017,New York City,East,Office Supplies,Paper,12.96,2,6.2208
05-08-2017,Philadelphia,East,Furniture,Chairs,128.058,3,-23.7822
9/29/2017,Mentor,East,Furniture,Chairs,63.686,1,-15.4666
9/29/2017,Mentor,East,Technology,Accessories,239.976,3,65.9934
9/29/2017,Mentor,East,Furniture,Tables,344.22,2,-189.321
9/29/2017,Mentor,East,Office Supplies,Paper,15.552,3,5.4432
9/29/2017,Mentor,East,Furniture,Furnishings,21.248,4,7.4368
9/29/2017,Mentor,East,Office Supplies,Paper,8.448,2,2.64
10/22/2017,Lawton,Central,Office Supplies,Storage,333.09,3,23.3163
10/22/2017,Lawton,Central,Furniture,Tables,248.98,2,54.7756
3/24/2014,New York City,East,Office Supplies,Paper,24.9,5,11.703
11-03-2016,Los Angeles,West,Office Supplies,Fasteners,15.26,7,5.0358
11-03-2016,Los Angeles,West,Office Supplies,Appliances,43.32,2,14.2956
11-03-2016,Los Angeles,West,Office Supplies,Binders,43.584,12,15.7992
11-03-2016,Los Angeles,West,Office Supplies,Paper,116.28,3,56.9772
11-03-2016,Los Angeles,West,Office Supplies,Binders,9.296,2,3.0212
11-03-2016,Los Angeles,West,Office Supplies,Paper,19.44,3,9.3312
11-03-2016,Los Angeles,West,Office Supplies,Paper,314.55,3,150.984
09-05-2015,Houston,Central,Office Supplies,Binders,16.27,5,-25.2185
09-05-2015,Houston,Central,Office Supplies,Supplies,69.12,9,-14.688
09-05-2015,Houston,Central,Office Supplies,Binders,4.47,3,-7.8225
8/14/2017,Los Angeles,West,Furniture,Tables,418.296,3,5.2287
12-01-2014,Columbus,East,Technology,Copiers,659.988,2,109.998
12-01-2014,Columbus,East,Furniture,Furnishings,8.128,2,1.4224
12-01-2014,Columbus,East,Office Supplies,Paper,36.288,7,12.7008
12-01-2014,Columbus,East,Furniture,Chairs,909.72,6,-51.984
6/18/2017,Los Angeles,West,Furniture,Bookcases,917.9235,9,75.5937
6/18/2017,Los Angeles,West,Office Supplies,Paper,38.88,6,19.0512
12-02-2017,Philadelphia,East,Office Supplies,Binders,631.176,4,-462.8624
11/21/2014,San Francisco,West,Office Supplies,Paper,12.96,2,6.2208
04-10-2016,Bakersfield,West,Office Supplies,Paper,12.96,2,6.2208
04-10-2016,Bakersfield,West,Office Supplies,Binders,23.2,5,8.12
6/30/2014,Houston,Central,Office Supplies,Paper,25.92,5,9.072
6/30/2014,Houston,Central,Office Supplies,Fasteners,21.312,6,7.1928
12/24/2014,Los Angeles,West,Technology,Phones,173.656,7,17.3656
12/24/2014,Los Angeles,West,Office Supplies,Appliances,361.96,2,101.3488
12/24/2014,Los Angeles,West,Technology,Accessories,62.85,3,13.1985
12/24/2014,Los Angeles,West,Technology,Phones,818.376,3,51.1485
12/24/2014,Los Angeles,West,Office Supplies,Storage,20.34,1,0.2034
12/24/2014,Los Angeles,West,Furniture,Furnishings,23.99,1,5.5177
5/23/2017,Los Angeles,West,Furniture,Tables,171.288,3,-6.4233
11-10-2016,Springfield,Central,Furniture,Furnishings,37.3,2,17.158
11-10-2016,Springfield,Central,Office Supplies,Binders,81.96,2,39.3408
10-02-2016,Phoenix,West,Office Supplies,Binders,54.792,6,-40.1808
09-06-2016,Houston,Central,Office Supplies,Storage,10.784,1,0.8088
10/27/2016,Hampton,South,Furniture,Chairs,290.98,1,75.6548
10/22/2017,Tulsa,Central,Office Supplies,Art,36.44,4,12.0252
9/15/2016,Seattle,West,Office Supplies,Paper,21.4,5,10.058
9/15/2016,Seattle,West,Office Supplies,Binders,48.664,7,15.8158
9/25/2016,San Francisco,West,Office Supplies,Art,16.56,4,6.9552
06-10-2017,Jacksonville,South,Office Supplies,Storage,1347.52,8,84.22
2/20/2014,Richmond,Central,Technology,Accessories,62.31,3,22.4316
2/20/2014,Richmond,Central,Furniture,Furnishings,20.32,4,6.9088
2/20/2017,Louisville,West,Office Supplies,Fasteners,9.432,3,3.0654
11-02-2014,New York City,East,Office Supplies,Labels,34.86,7,16.0356
11-02-2014,New York City,East,Furniture,Furnishings,89.34,6,24.1218
7/17/2017,Rome,East,Technology,Phones,269.98,2,67.495
7/17/2017,Rome,East,Office Supplies,Paper,99.9,5,47.952
7/17/2017,Rome,East,Furniture,Furnishings,39.08,4,14.4596
09-08-2017,Marion,East,Technology,Accessories,116.832,4,33.5892
11/14/2016,Houston,Central,Office Supplies,Binders,2.296,2,-3.9032
11/14/2016,New York City,East,Furniture,Chairs,408.006,2,72.5344
11/14/2016,New York City,East,Office Supplies,Storage,40.44,3,10.5144
10-10-2014,Manteca,West,Furniture,Chairs,122.352,3,13.7646
10-10-2014,Manteca,West,Office Supplies,Envelopes,15.28,2,7.4872
3/19/2015,Los Angeles,West,Office Supplies,Paper,11.96,2,5.8604
07-08-2017,Seattle,West,Furniture,Furnishings,15.84,3,4.9104
07-08-2017,Seattle,West,Office Supplies,Binders,86.376,3,30.2316
07-08-2017,Seattle,West,Office Supplies,Art,18.24,3,6.2016
07-08-2017,Seattle,West,Office Supplies,Art,13.12,4,4.3296
2/27/2015,Providence,East,Technology,Phones,105.98,2,1.0598
2/27/2015,Providence,East,Furniture,Tables,493.92,7,-28.224
6/16/2017,Chicago,Central,Office Supplies,Binders,5.936,7,-8.904
3/30/2017,Oklahoma City,Central,Office Supplies,Envelopes,325.86,2,149.8956
07-12-2015,Chicago,Central,Furniture,Chairs,383.607,9,-5.4801
07-12-2015,Chicago,Central,Technology,Phones,148.48,2,16.704
07-12-2015,Chicago,Central,Technology,Phones,537.544,7,53.7544
07-12-2015,Chicago,Central,Office Supplies,Binders,1.928,2,-2.9884
07-12-2015,Chicago,Central,Office Supplies,Art,6.912,3,0.6912
07-12-2015,Chicago,Central,Furniture,Furnishings,7.76,1,-2.134
07-12-2015,Chicago,Central,Technology,Phones,659.168,4,49.4376
4/30/2017,Manchester,East,Office Supplies,Labels,5.76,2,2.8224
7/13/2014,Los Angeles,West,Furniture,Tables,351.216,3,4.3902
12/27/2014,San Francisco,West,Furniture,Chairs,230.28,3,23.028
12/27/2014,San Francisco,West,Office Supplies,Paper,12.84,3,5.778
2/27/2016,La Crosse,Central,Office Supplies,Binders,56.82,3,28.41
3/23/2015,Florence,South,Office Supplies,Fasteners,31.56,4,14.202
3/23/2015,Florence,South,Office Supplies,Storage,27.92,4,0.5584
